Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
31	5	2032	23.31899414	37.37398682	0	7.6
1	6	2032	23.33901367	38.40300903	0	7.9
2	6	2032	23.36199341	39.0710083	0	8.1
3	6	2032	22.81398926	38.13100586	0	7.9
4	6	2032	21.96700439	37.77001343	0	8
5	6	2032	22.63500366	38.14699707	0	8
6	6	2032	23.8749939	38.05001221	0	7.8
7	6	2032	23.42400513	38.95900879	0	8.1
8	6	2032	22.14598999	38.64000854	0	8.2
9	6	2032	22.76799927	38.60900269	0	8.1
10	6	2032	22.86501465	38.17000732	0	8
11	6	2032	23.98299561	39.75100098	0	8.3
12	6	2032	25.33498535	40.9789978	0	8.5
13	6	2032	25.17998657	41.48800049	0	8.6
14	6	2032	24.52700195	40.86998901	0	8.6
15	6	2032	23.67998657	40.6289917	0	8.6
16	6	2032	25.05599365	41.74001465	0	8.7
17	6	2032	25.82900391	42.09700928	0	8.7
18	6	2032	25.48299561	41.89901123	0	8.7
19	6	2032	25.55700073	42.20998535	0	8.8
20	6	2032	24.30599365	42.44698486	0	9.1
21	6	2032	24.77199707	42.62999878	0	9.1
22	6	2032	26.8460022	42.05098877	0	8.6
23	6	2032	25.86699829	41.78701172	0	8.6
24	6	2032	26.17400513	40.96700439	0	8.3
25	6	2032	25.2499939	40.05001221	0	8.2
26	6	2032	23.45101318	39.78600464	0	8.4
27	6	2032	24.64000854	41.29699097	0	8.7
28	6	2032	26.28701172	41.99300537	0	8.6
29	6	2032	25.51400146	40.73800049	0	8.3
30	6	2032	24.40700684	37.58001099	0	7.5
1	7	2032	25.64598999	38.00301514	0	7.4
2	7	2032	22.99700317	37.96801147	0	7.9
3	7	2032	23.24099121	38.53899536	0	8
4	7	2032	24.87700806	39.28499756	0	8
5	7	2032	23.5289856	38.38799438	0	7.9
6	7	2032	22.95800171	37.57601318	0	7.7
7	7	2032	21.7960144	37.89400635	0	8
8	7	2032	22.14598999	38.53099976	0	8.1
9	7	2032	22.03701172	38.34499512	0	8.1
10	7	2032	22.5460144	38.06899414	0	8
11	7	2032	22.98500977	37.30401001	0	7.6
12	7	2032	21.05401001	36.39098511	0	7.6
13	7	2032	20.97298584	37.43200073	0	8
14	7	2032	22.34798584	38.13100586	0	8
15	7	2032	21.6369873	38.23598633	0	8.1
16	7	2032	21.28399048	39.0670105	0	8.4
17	7	2032	23.88601074	39.63100586	0	8.1
18	7	2032	24.17800293	38.11998901	0	7.6
19	7	2032	22.51101074	36.65099487	0	7.5
20	7	2032	23.82799683	37.2960144	0	7.4
21	7	2032	23.90999756	36.9420105	0	7.3
22	7	2032	22.84099731	37.58001099	0	7.7
23	7	2032	24.13100586	37.61098633	0	7.4
24	7	2032	24.14998779	35.81200562	0	6.9
25	7	2032	22.7789856	34.96099243	0	6.9
26	7	2032	21.91698608	37.08199463	0	7.6
27	7	2032	24.76799927	38.61699829	0	7.6
28	7	2032	23.65700684	32.83300171	0	6
29	7	2032	21.9710022	32.52199707	0	6.2
30	7	2032	20.98400269	32.55300293	0	6.4
31	7	2032	20.36300049	32.84398804	0	6.6
1	8	2032	20.53399048	32.7000061	0	6.5
2	8	2032	20.04400024	31.98598633	0	6.4
3	8	2032	19.67901001	31.13500366	0	6.2
4	8	2032	19.65999756	31.36000977	0	6.2
5	8	2032	19.15899048	31.5039917	0	6.3
6	8	2032	18.42501221	31.17400513	0	6.4
7	8	2032	18.43999634	31.35601196	0	6.4
8	8	2032	17.97799072	30.42400513	0	6.2
9	8	2032	18.58400879	30.27999268	0	6
10	8	2032	18.86699829	29.95800171	0	5.9
11	8	2032	17.28600464	29.39098511	0	6
12	8	2032	16.9789978	28.975	0	5.9
13	8	2032	18.62999878	31.78399048	0	6.4
14	8	2032	18.09398804	30.50200806	0	6.1
15	8	2032	16.04299316	29.63601074	0	6.2
16	8	2032	15.84499512	31.91600952	0	6.8
17	8	2032	17.97399292	34.35900269	0	7.1
18	8	2032	18.91399536	36.07198486	0	7.5
19	8	2032	19.11199341	35.55599365	0	7.3
20	8	2032	19.88500366	33.26400146	0	6.5
21	8	2032	19.38799438	28.78899536	0	5.4
22	8	2032	18.54100952	27.87200317	0	5.2
23	8	2032	17.88500366	29.50301514	0	5.8
24	8	2032	17.68300781	29.27401123	0	5.7
25	8	2032	16.37700806	29.89998779	0	6
26	8	2032	15.33199463	30.8829895	0	6.4
27	8	2032	16.9789978	34.1920105	0	7
28	8	2032	19.81099854	36.96199951	0	7.4
29	8	2032	20.90300903	37.02001343	0	7.2
30	8	2032	20.48000488	35.39998779	0	6.8
31	8	2032	19.21700439	34.86400757	0	6.9
1	9	2032	18.84398804	34.05199585	0	6.7
2	9	2032	18.58400879	33.0039917	0	6.4
3	9	2032	17.82198486	31.54299316	0	6.1
4	9	2032	18.15700684	31.85	0	6.1
5	9	2032	18.63799438	31.37600098	0	5.9
6	9	2032	18.57601318	31.13900146	0	5.8
7	9	2032	17.42998657	31.46499023	0	6.1
8	9	2032	16.85500488	31.96199951	0	6.3
9	9	2032	16.47799072	31.25499878	0	6.1
10	9	2032	17.3829895	28.92901001	0	5.4
11	9	2032	16.64901123	27.58800659	0	5.2
12	9	2032	14.06600342	25.89098511	0	5.1
13	9	2032	13.76299438	25.36599121	0	5
14	9	2032	14.04699097	26.40700684	0	5.2
15	9	2032	14.7499939	26.73800049	0	5.1
16	9	2032	16.24498901	24.06099854	0	4.3
17	9	2032	13.68099365	24.31398926	0	4.7
18	9	2032	13.9999939	25.23800049	0	4.8
19	9	2032	13.75499878	25.16799316	0	4.8
20	9	2032	13.11400757	25.09398804	0	4.9
21	9	2032	14.9710022	22.20400391	0	4
22	9	2032	13.55700073	23.11300049	0	4.3
23	9	2032	13.05199585	24.39501343	0	4.7
24	9	2032	11.0670105	24.71401367	0	4.9
25	9	2032	11.57198486	27.11098633	0	5.3
26	9	2032	12.73699341	26.69899902	0	5.1
27	9	2032	13.24199829	24.08098755	0	4.5
28	9	2032	10.89998779	23.54799805	0	4.6
29	9	2032	11.36199341	22.3749939	0	4.3
30	9	2032	11.21499023	22.16900024	0	4.3
1	10	2032	10.75600586	22.97701416	0	4.5
2	10	2032	11.84398804	21.59099731	0	4.1
3	10	2032	12.46898804	21.67199097	0	4
4	10	2032	11.01699219	17.74898682	0	3.4
5	10	2032	9.244989014	17.47701416	0	3.5
6	10	2032	9.586999512	17.63201294	0	3.5
7	10	2032	9.575006104	18.00100098	0	3.5
8	10	2032	7.745996094	17.88100586	0	3.7
9	10	2032	6.137994385	18.0670105	0	3.8
10	10	2032	4.696008301	17.08800659	0	3.8
11	10	2032	5.534997559	18.11400757	0	3.9
12	10	2032	7.381005859	20.61199341	0	4.1
13	10	2032	10.3869873	20.77098999	0	3.9
14	10	2032	10.14598999	19.70299683	0	3.7
15	10	2032	10.33300171	18.31600342	0	3.4
16	10	2032	7.757012939	18.34301147	0	3.6
17	10	2032	6.153009033	18.02098999	0	3.7
18	10	2032	5.019006348	17.06099854	0	3.6
19	10	2032	5.830987549	17.63601074	0	3.6
20	10	2032	7.383996582	17.99300537	0	3.6
21	10	2032	10.92299805	16.30700073	0	2.9
22	10	2032	9.594995117	16.37301025	0	3.1
23	10	2032	8.251000977	16.85900269	0	3.3
24	10	2032	9.622003174	15.90300903	0	3
25	10	2032	9.201989746	18.66100464	0	3.5
26	10	2032	6.482995605	17.41799316	0	3.5
27	10	2032	5.333001709	17.28600464	0	3.5
28	10	2032	5.317987061	17.29000244	0	3.5
29	10	2032	4.998986816	17.30599365	0	3.5
30	10	2032	5.321984863	19.13900146	0	3.7
31	10	2032	4.886987305	18.92199097	0	3.7
1	11	2032	7.097009277	18.7000061	0	3.5
2	11	2032	6.257989502	19.225	0	3.6
3	11	2032	6.468011475	19.24401245	0	3.6
4	11	2032	7.419000244	19.29100952	0	3.6
5	11	2032	7.338006592	20.29299316	0	3.7
6	11	2032	5.368005371	20.67000732	0	3.9
7	11	2032	7.070001221	20.93401489	0	3.8
8	11	2032	5.103997803	20.91500244	0	3.9
9	11	2032	5.30199585	20.11000977	0	3.7
10	11	2032	5.015008545	20.26598511	0	3.8
11	11	2032	5.336999512	21.86998901	0	4
12	11	2032	7.652001953	16.17501221	0	3
13	11	2032	8.258996582	18.475	0	3.3
14	11	2032	10.41100464	19.45800171	0	3.2
15	11	2032	8.359002686	18.53701172	0	3.2
16	11	2032	7.528009033	17.5119873	0	3.1
17	11	2032	7.046990967	18.44799194	0	3.3
18	11	2032	5.744989014	17.20900879	0	3.2
19	11	2032	10.37652004	18.8250061	0	3.1
20	11	2032	11.08452785	19.46199951	0	3.1
21	11	2032	6.913995361	21.11699829	0	3.6
22	11	2032	6.249993896	17.87301025	0	3.2
23	11	2032	4.843988037	17.86501465	0	3.3
24	11	2032	5.185998535	19.05001221	0	3.4
25	11	2032	7.730004883	19.92800293	0	3.4
26	11	2032	8.797998047	15.54198608	0	2.7
27	11	2032	7.855004883	15.82601318	0	2.8
28	11	2032	8.533990479	16.35	0	2.8
29	11	2032	6.140985107	15.32900391	0	2.8
30	11	2032	10.16054714	15.54198608	0	2.6
1	12	2032	5.838006592	17.08800659	0	3.1
2	12	2032	4.633996582	18.62700806	0	3.3
3	12	2032	5.885003662	21.61000977	0	3.7
4	12	2032	6.942010498	19.35698853	0	3.3
5	12	2032	4.715997314	18.96099243	0	3.4
6	12	2032	6.402001953	19.30999146	0	3.3
7	12	2032	6.055993652	18.33098755	0	3.2
8	12	2032	7.225	19.81099854	0	3.3
9	12	2032	8.133996582	21.15200195	0	3.5
10	12	2032	9.524987793	21.09700928	0	3.3
11	12	2032	10.85698853	20.00899658	0	3.1
12	12	2032	8.421990967	17.87301025	0	3
13	12	2032	6.692987061	16.67299805	0	2.9
14	12	2032	4.528985596	16.02800903	0	3
15	12	2032	5.060998535	15.59700928	0	2.9
16	12	2032	10.91353786	15.44500122	0	2.4
17	12	2032	6.631005859	18.85201416	0	3.2
18	12	2032	11.02401123	18.17998657	0	2.8
19	12	2032	7.154992676	18.53301392	0	3.1
20	12	2032	5.865991211	19.54299316	0	3.3
21	12	2032	6.382012939	22.09200439	0	3.7
22	12	2032	7.77300415	23.8749939	0	3.8
23	12	2032	9.583001709	18.08300171	0	2.9
24	12	2032	9.665002441	15.74801025	0	2.6
25	12	2032	8.304986572	14.09700928	0	2.5
26	12	2032	5.468988037	14.68401489	0	2.8
27	12	2032	6.900537373	15.06398926	0	2.7
28	12	2032	4.502008057	17.41100464	0	3.2
29	12	2032	6.500543476	18.09398804	0	3.1
30	12	2032	5.02300415	20.90300903	0	3.6
31	12	2032	8.402001953	26.19399414	0	4.2
1	1	2033	10.79900513	21.28399048	0	3.3
2	1	2033	7.497003174	22.27800903	0	3.7
3	1	2033	9.230004883	23.91698608	0	3.8
4	1	2033	10.4999939	24.94298706	0	3.8
5	1	2033	12.13500366	21.30700073	0	3.2
6	1	2033	11.71999512	22.95400391	0	3.5
7	1	2033	11.96401367	24.41799316	0	3.7
8	1	2033	9.346002197	21.71499023	0	3.5
9	1	2033	7.119989014	20.75899658	0	3.5
10	1	2033	7.610009766	20.8170105	0	3.5
11	1	2033	7.72600708	18.02401123	0	3.1
12	1	2033	6.510003662	18.16799316	0	3.2
13	1	2033	8.456994629	15.24300537	0	2.7
14	1	2033	6.288995361	19.20501099	0	3.4
15	1	2033	10.04900513	28.5670105	0	4.6
16	1	2033	7.857995605	18.48299561	0	3.2
17	1	2033	6.433007813	16.61800537	0	3
18	1	2033	5.748986816	13.35500488	0	2.7
19	1	2033	4.541009521	14.87801514	0	3
20	1	2033	4.230004883	18.475	0	3.5
21	1	2033	9.267999268	16.80901489	0	2.9
22	1	2033	8.826013184	16.32299194	0	2.9
23	1	2033	8.215997314	19.61699829	0	3.4
24	1	2033	6.984002686	20.39800415	0	3.6
25	1	2033	7.971002197	20.56899414	0	3.6
26	1	2033	8.488000488	20.72399292	0	3.6
27	1	2033	8.129998779	22.69799194	0	3.9
28	1	2033	12.5630127	30.3460022	0	4.9
29	1	2033	13.66600952	25.41298828	0	3.9
30	1	2033	11.03600464	26.87700806	0	4.4
31	1	2033	10.99700317	29.99300537	0	5
1	2	2033	12.69899902	30.11300049	0	4.9
2	2	2033	10.71401367	21.86998901	0	3.7
3	2	2033	9.467004395	21.98699341	0	3.8
4	2	2033	8.017999268	24.37999878	0	4.3
5	2	2033	9.524987793	25.12200317	0	4.3
6	2	2033	8.635003662	26.13500366	0	4.6
7	2	2033	11.0670105	30.37398682	0	5.2
8	2	2033	19.11199341	33.6289917	0	5.1
9	2	2033	18.04799805	37.49401245	0	6.1
10	2	2033	13.67400513	25.76299438	0	4.2
11	2	2033	13.44100342	29.39901123	0	4.9
12	2	2033	14.64501343	30.57601318	0	5.1
13	2	2033	11.08699951	22.27001343	0	3.9
14	2	2033	9.346002197	22.66698608	0	4.1
15	2	2033	10.64000854	29.3789917	0	5.2
16	2	2033	15.62801514	37.92501221	0	6.5
17	2	2033	14.69100342	25.96801147	0	4.3
18	2	2033	12.64400635	23.39299927	0	4
19	2	2033	10.18898926	24.04198608	0	4.4
20	2	2033	10.81099854	29.24700317	0	5.3
21	2	2033	19.81099854	35.45101318	0	5.8
22	2	2033	14.24898682	31.4380127	0	5.5
23	2	2033	12.2789856	23.40499268	0	4.1
24	2	2033	11.27700195	23.90200195	0	4.3
25	2	2033	11.64998779	24.17400513	0	4.4
26	2	2033	10.68599854	24.9039856	0	4.6
27	2	2033	11.2499939	25.58800659	0	4.7
28	2	2033	12.55498657	23.20299683	0	4.2
1	3	2033	11.17598877	23.70400391	0	4.4
2	3	2033	12.57000122	23.73500977	0	4.3
3	3	2033	11.7619873	24.07698975	0	4.5
4	3	2033	10.71401367	27.35100708	0	5.2
5	3	2033	12.40300903	27.82900391	0	5.2
6	3	2033	12.36800537	27.43700562	0	5.1
7	3	2033	11.5289856	29.9420105	0	5.7
8	3	2033	13.07198486	32.87099609	0	6.3
9	3	2033	17.29000244	37.95598755	0	7
10	3	2033	23.51699219	42.99099121	0	7.6
11	3	2033	21.28798828	34.06798706	0	5.7
12	3	2033	19.06899414	31.45699463	0	5.4
13	3	2033	18.93300781	34.52999268	0	6.2
14	3	2033	18.02401123	32.63100586	0	5.9
15	3	2033	16.1329895	26.51598511	0	4.7
16	3	2033	14.28399048	30.71898804	0	5.9
17	3	2033	14.11699829	29.08800659	0	5.6
18	3	2033	15.34798584	32.29699097	0	6.2
19	3	2033	14.53600464	34.28899536	0	6.8
20	3	2033	13.32399902	26.28701172	0	5.1
21	3	2033	14.26799927	32.61098633	0	6.4
22	3	2033	20.20400391	36.58498535	0	6.8
23	3	2033	17.06899414	26.27498779	0	4.7
24	3	2033	15.36300049	33.0039917	0	6.5
25	3	2033	15.80199585	32.75100098	0	6.4
26	3	2033	16.30001221	36.86098633	0	7.4
27	3	2033	14.90099487	28.53200684	0	5.6
28	3	2033	14.92400513	29.56899414	0	5.8
29	3	2033	17.41100464	36.03399048	0	7.1
30	3	2033	15.86501465	27.98101196	0	5.4
31	3	2033	14.23699341	29.10698853	0	5.9
1	4	2033	20.63100586	26.92800293	0	4.4
2	4	2033	15.46801147	27.2539917	0	5.3
3	4	2033	13.62700806	26.29900513	0	5.3
4	4	2033	13.65801392	25.51400146	0	5.1
5	4	2033	13.28099976	27.34398804	0	5.6
6	4	2033	14.85500488	31.3210083	0	6.4
7	4	2033	18.76598511	34.56499634	0	6.8
8	4	2033	17.14699707	30.45501099	0	6
9	4	2033	16.17501221	34.47200928	0	7.1
10	4	2033	22.53099976	40.54699097	0	8
11	4	2033	22.21199951	41.49498901	0	8.3
12	4	2033	18.39699707	29.97701416	0	5.8
13	4	2033	16.55999146	28.73000488	0	5.7
14	4	2033	17.19698486	29.46499023	0	5.8
15	4	2033	16.02800903	29.4999939	0	6
16	4	2033	14.43898926	28.85500488	0	6.1
17	4	2033	15.71700439	29.98900757	0	6.2
18	4	2033	16.14000854	29.63601074	0	6.1
19	4	2033	16.51699219	30.38100586	0	6.2
20	4	2033	16.79299316	32.30001221	0	6.7
21	4	2033	17.31398926	35.19100342	0	7.4
22	4	2033	18.29198608	37.64199219	0	8
23	4	2033	21.10900269	37.54100952	0	7.6
24	4	2033	20.40999756	35.23299561	0	7.1
25	4	2033	17.78399048	33.89299927	0	7.1
26	4	2033	19.09301147	34.78701172	0	7.2
27	4	2033	20.55700073	34.68599854	0	6.9
28	4	2033	19.57000122	34.99599609	0	7.2
29	4	2033	20.28499756	34.6	0	7
30	4	2033	18.68499146	33.88500366	0	7
1	5	2033	19.02700195	36.10299072	0	7.6
2	5	2033	20.24599609	36.01799927	0	7.4
3	5	2033	21.67998657	38.24401245	0	7.9
4	5	2033	20.71300659	37.66500244	0	7.9
5	5	2033	20.00200806	37.14800415	0	7.8
6	5	2033	21.18599854	37.35799561	0	7.7
7	5	2033	21.58300171	37.45101318	0	7.7
8	5	2033	20.64998779	38.95501099	0	8.3
9	5	2033	23.89800415	43.73699341	0	9.3
10	5	2033	23.31899414	35.27599487	0	6.8
11	5	2033	21.59099731	35.5670105	0	7.2
12	5	2033	25.33901367	42.02001343	0	8.6
13	5	2033	23.94799194	37.03600464	0	7.3
14	5	2033	21.5630127	33.66799316	0	6.7
15	5	2033	19.82698975	31.81099854	0	6.4
16	5	2033	20.8250061	32.91399536	0	6.6
17	5	2033	20.89098511	35.19399414	0	7.3
18	5	2033	21.32601318	37.55999146	0	7.9
19	5	2033	22.14598999	39.14501343	0	8.2
20	5	2033	21.66799316	39.68898926	0	8.5
21	5	2033	23.56798706	41.53798828	0	8.8
22	5	2033	23.54799805	37.41600952	0	7.5
23	5	2033	21.66399536	34.39800415	0	6.9
24	5	2033	21.58300171	34.01699219	0	6.8
25	5	2033	21.225	32.42501221	0	6.4
26	5	2033	19.87700806	33.15499268	0	6.9
27	5	2033	20.27401123	33.27498779	0	6.9
28	5	2033	20.07198486	32.1369873	0	6.5
29	5	2033	20.73598633	35.06200562	0	7.3
30	5	2033	21.29900513	37.94100342	0	8.1
31	5	2033	23.35799561	39.89501343	0	8.4
1	6	2033	24.94698486	40.61300049	0	8.4
2	6	2033	25.61901245	40.15499268	0	8.1
3	6	2033	24.52300415	39.73198853	0	8.2
4	6	2033	22.4999939	38.77999268	0	8.2
5	6	2033	23.15999756	39.77401123	0	8.4
6	6	2033	24.77999268	40.26000366	0	8.3
7	6	2033	24.2789856	40.18999634	0	8.4
8	6	2033	25.26900635	40.70699463	0	8.4
9	6	2033	25.58800659	39.12600098	0	7.8
10	6	2033	22.66698608	37.73101196	0	7.8
11	6	2033	22.63500366	37.94500122	0	7.9
12	6	2033	22.27401123	38.19298706	0	8.1
13	6	2033	23.52098999	38.61300049	0	8
14	6	2033	23.83599243	39.00899658	0	8.1
15	6	2033	23.21401367	40.14000854	0	8.5
16	6	2033	24.3250061	40.37999878	0	8.4
17	6	2033	24.88100586	40.26799927	0	8.3
18	6	2033	24.99700317	40.225	0	8.3
19	6	2033	26.64400635	41.49898682	0	8.4
20	6	2033	26.17800293	40.94399414	0	8.3
21	6	2033	25.09398804	39.8210083	0	8.1
22	6	2033	24.49599609	39.26900635	0	8.1
23	6	2033	23.8789917	40.61000977	0	8.6
24	6	2033	25.39400635	39.8130127	0	8.1
25	6	2033	25.58400879	39.94100342	0	8.1
26	6	2033	25.1920105	39.37801514	0	8
27	6	2033	24.64800415	39.80199585	0	8.2
28	6	2033	25.4210144	40.14000854	0	8.1
29	6	2033	25.04000244	38.67501221	0	7.8
30	6	2033	22.93099365	37.11699829	0	7.6
1	7	2033	22.58901367	38.55498657	0	8.1
2	7	2033	24.11199341	39.73598633	0	8.2
3	7	2033	23.62200317	40.37999878	0	8.5
4	7	2033	24.40700684	40.39598999	0	8.4
5	7	2033	25.63799438	41.60799561	0	8.6
6	7	2033	24.99700317	38.96599731	0	7.8
7	7	2033	22.34798584	36.05300293	0	7.4
8	7	2033	22.3170105	34.41799316	0	6.9
9	7	2033	21.89000854	35.31899414	0	7.2
10	7	2033	22.43700562	35.80401001	0	7.3
11	7	2033	22.36400757	36.34398804	0	7.4
12	7	2033	22.96999512	35.86998901	0	7.2
13	7	2033	21.81200562	36.34398804	0	7.5
14	7	2033	21.47399292	37.52098999	0	7.9
15	7	2033	23.15999756	37.70800171	0	7.7
16	7	2033	24.22799072	35.84301147	0	6.9
17	7	2033	21.94399414	36.64699707	0	7.6
18	7	2033	23.18700562	35.6369873	0	7
19	7	2033	20.29299316	33.69100342	0	6.9
20	7	2033	20.87999878	34.63100586	0	7.1
21	7	2033	22.3130127	35.69899902	0	7.2
22	7	2033	21.30300293	34.51900635	0	7
23	7	2033	20.52199707	34.98900757	0	7.3
24	7	2033	20.70101318	33.73400269	0	6.8
25	7	2033	21.58300171	35.14000854	0	7.1
26	7	2033	22.34798584	36.29799805	0	7.3
27	7	2033	23.10500488	35.67998657	0	7
28	7	2033	21.94399414	33.89699707	0	6.7
29	7	2033	20.70900879	33.59798584	0	6.8
30	7	2033	18.76598511	33.2210022	0	6.9
31	7	2033	19.18999634	32.41298828	0	6.6
1	8	2033	18.53701172	32.01299438	0	6.6
2	8	2033	18.12200317	32.00100098	0	6.7
3	8	2033	18.42501221	32.43200073	0	6.7
4	8	2033	18.96801147	33.30999146	0	6.9
5	8	2033	19.89299927	32.91799316	0	6.6
6	8	2033	19.19399414	33.225	0	6.8
7	8	2033	20.27700195	38.19698486	0	8
8	8	2033	23.42400513	36.84499512	0	7.2
9	8	2033	21.13201294	34.40599976	0	6.8
10	8	2033	22.02599487	35.52498779	0	7
11	8	2033	22.03701172	37.85100708	0	7.7
12	8	2033	23.62200317	36.65099487	0	7
13	8	2033	21.46199951	33.18200073	0	6.3
14	8	2033	22.79900513	37.77401123	0	7.5
15	8	2033	28.21801147	39.04799805	0	6.9
16	8	2033	30.61400757	43.98500977	0	8
17	8	2033	23.94500122	34.97701416	0	6.4
18	8	2033	21.05800781	27.56499634	0	4.7
19	8	2033	19.66799316	29.30498657	0	5.5
20	8	2033	20.09099731	27.32799683	0	4.8
21	8	2033	17.52700195	27.17299805	0	5.2
22	8	2033	16.54400024	27.60799561	0	5.5
23	8	2033	17.66698608	26.2789856	0	4.9
24	8	2033	16.85100708	26.35698853	0	5.1
25	8	2033	16.52098999	28.05401001	0	5.6
26	8	2033	17.16600952	27.2579895	0	5.2
27	8	2033	14.67199097	26.35698853	0	5.4
28	8	2033	14.95598755	27.57698975	0	5.6
29	8	2033	15.89598999	27.85299072	0	5.5
30	8	2033	18.21499023	28.99801025	0	5.5
31	8	2033	18.48699341	29.74401245	0	5.6
1	9	2033	17.55401001	30.1369873	0	5.8
2	9	2033	15.66600952	30.38100586	0	6.1
3	9	2033	16.08599243	31.38799438	0	6.3
4	9	2033	16.87099609	32.56499634	0	6.5
5	9	2033	18.36599121	30.49401245	0	5.7
6	9	2033	15.91900024	27.39000854	0	5.3
7	9	2033	15.44500122	26.15899048	0	5.1
8	9	2033	15.55800781	24.52700195	0	4.6
9	9	2033	17.98598633	23.55999146	0	4
10	9	2033	15.52300415	24.68700562	0	4.6
11	9	2033	16.61800537	24.65499268	0	4.5
12	9	2033	16.42800293	20.90300903	0	3.5
13	9	2033	14.53600464	23.64901123	0	4.5
14	9	2033	12.18599854	23.73900757	0	4.8
15	9	2033	12.05001221	25.51400146	0	5.2
16	9	2033	13.92598877	23.33901367	0	4.4
17	9	2033	12.17400513	25.11000977	0	5
18	9	2033	11.7619873	26.07698975	0	5.3
19	9	2033	13.63100586	29.53499756	0	5.8
20	9	2033	15.59700928	22.23500977	0	3.9
21	9	2033	12.93898926	23.38100586	0	4.5
22	9	2033	11.2539917	24.37999878	0	4.9
23	9	2033	11.16799316	26.93200073	0	5.4
24	9	2033	12.05001221	26.98598633	0	5.3
25	9	2033	10.79500732	22.77498779	0	4.5
26	9	2033	11.57601318	24.18499146	0	4.7
27	9	2033	11.96801147	24.59700928	0	4.7
28	9	2033	11.0710083	24.73699341	0	4.8
29	9	2033	11.62301025	22.74801025	0	4.4
30	9	2033	12.77599487	18.62999878	0	3.4
1	10	2033	10.46499023	20.99199829	0	4.1
2	10	2033	10.70998535	22.26598511	0	4.3
3	10	2033	10.725	23.45900879	0	4.5
4	10	2033	10.75600586	25.24199829	0	4.8
5	10	2033	11.09798584	27.62301025	0	5.3
6	10	2033	11.97600708	24.17400513	0	4.5
7	10	2033	9.27199707	22.04900513	0	4.3
8	10	2033	8.34798584	22.83001099	0	4.5
9	10	2033	10.78701172	23.91399536	0	4.5
10	10	2033	13.4789978	29.27001343	0	5.3
11	10	2033	13.87200317	24.57000122	0	4.3
12	10	2033	11.8210083	22.65899048	0	4.1
13	10	2033	11.98400269	21.5750061	0	3.9
14	10	2033	10.24700317	18.21499023	0	3.4
15	10	2033	7.820001221	18.8250061	0	3.7
16	10	2033	5.655999756	18.71999512	0	3.9
17	10	2033	6.320001221	20.09899292	0	4
18	10	2033	7.912988281	21.92800293	0	4.2
19	10	2033	10.67901001	23.96801147	0	4.3
20	10	2033	15.29000244	23.23800049	0	3.7
21	10	2033	11.82799683	21.67199097	0	3.8
22	10	2033	10.19298706	21.91298828	0	4
23	10	2033	11.11000977	24.97399292	0	4.4
24	10	2033	13.9420105	21.14000854	0	3.4
25	10	2033	12.92000732	19.70299683	0	3.3
26	10	2033	9.435998535	18.21099243	0	3.3
27	10	2033	6.856011963	18.75899658	0	3.6
28	10	2033	10.69399414	16.95598755	0	3
29	10	2033	11.10201416	18.93700562	0	3.3
30	10	2033	10.26299438	16.3460022	0	2.9
31	10	2033	6.024987793	14.73800049	0	3
1	11	2033	10.58053005	13.2499939	0	2.3
2	11	2033	6.200006104	10.79500732	0	2.4
3	11	2033	4.956994629	13.29299316	0	2.9
4	11	2033	11.57552517	12.72200928	0	2
5	11	2033	11.38753688	12.65200195	0	2.1
6	11	2033	10.91054714	12.12801514	0	2
7	11	2033	7.52401123	14.12398682	0	2.7
8	11	2033	6.882989502	17.17400513	0	3.2
9	11	2033	6.114007568	17.83400879	0	3.4
10	11	2033	6.882989502	17.89998779	0	3.3
11	11	2033	10.17400513	15.50301514	0	2.7
12	11	2033	6.929986572	16.40801392	0	3.1
13	11	2033	6.459985352	18.93300781	0	3.4
14	11	2033	8.930993652	15.91100464	0	2.8
15	11	2033	4.416986084	12.53899536	0	2.7
16	11	2033	13.32653225	14.61800537	0	2.1
17	11	2033	14.7865237	15.57299194	0	2
18	11	2033	13.31353176	15.83001099	0	2.3
19	11	2033	5.185998535	15.05999146	0	2.9
20	11	2033	7.412011719	16.20598755	0	2.9
21	11	2033	5.283013916	16.85500488	0	3.2
22	11	2033	7.60201416	16.24898682	0	2.9
23	11	2033	7.579003906	17.33699951	0	3
24	11	2033	5.438012695	19.26799927	0	3.5
25	11	2033	5.563012695	20.35900269	0	3.6
26	11	2033	7.070001221	19.97799072	0	3.4
27	11	2033	8.282006836	17.10799561	0	2.9
28	11	2033	11.08999023	15.87600098	0	2.5
29	11	2033	8.325006104	17.91201172	0	3
30	11	2033	6.235009766	19.90499268	0	3.4
1	12	2033	6.257989502	22.36400757	0	3.8
2	12	2033	7.214013672	22.21999512	0	3.7
3	12	2033	7.571008301	22.12700806	0	3.6
4	12	2033	7.489007568	23.79699097	0	3.9
5	12	2033	8.39800415	24.4380127	0	3.9
6	12	2033	9.77300415	25.77401123	0	4
7	12	2033	10.49599609	27.05199585	0	4.2
8	12	2033	12.83800659	24.64400635	0	3.6
9	12	2033	7.621545673	13.00899658	0	2.4
10	12	2033	8.416528583	13.61199341	0	2.4
11	12	2033	8.822534443	17.57000122	0	2.9
12	12	2033	4.610986328	20.79400024	0	3.6
13	12	2033	5.791986084	21.88201294	0	3.7
14	12	2033	5.814996338	24.31398926	0	4
